sha1,game_version,region,relative_path_from_region_folder,texture_strcode
d63f3e0279a16905c5fa592f04ed94130fad9883,Subsistence,Europe (Beta),MGS/slot/559/51e8cf,51e8cf
90194be0cbc3d6da13b00d0cdb6832016b8b2f7c,Subsistence,Europe (Beta),MGS/slot/56/7f1373,453ef5
a4c847c89d0f9517cb7682b11145f59fa8bc0938,Subsistence,Europe (Beta),MGS/slot/56/7f1373,582271
e93e0ccae6876bce06d0b4a18dbee2673f0e9eb4,Subsistence,Europe (Beta),MGS/slot/56/7f1373,ea3da6
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/561/db5a4c,3ba5d1
f677ccc9ab99100986626e44224f2495499dd6ac,Subsistence,Europe (Beta),MGS/slot/562/2d47d3,2d47d3
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/563/db664c,3ba5d1
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/563/db664d,438b80
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/564/db564c,3ba5d1
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/564/db564d,438b80
1645d05dddae670295657ddb3314bb735e0fa1ad,Subsistence,Europe (Beta),MGS/slot/565/a243d3,a243d3
322bb92fd2f1745f372b6e0dc2fbce46da2afa67,Subsistence,Europe (Beta),MGS/slot/566/ca156f,ca156f
10b7869d3c117d6278d3f335cf109af435a482dd,Subsistence,Europe (Beta),MGS/slot/567/da9560,da9560
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/568/db564e,3ba5d1
f677ccc9ab99100986626e44224f2495499dd6ac,Subsistence,Europe (Beta),MGS/slot/569/2d47d4,2d47d4
5ab1fe9ee2c48d72961a8047afc4881df780da24,Subsistence,Europe (Beta),MGS/slot/57/30c85c,9948bd
a60ac83456810b5a2bf1b054211ee75334931e99,Subsistence,Europe (Beta),MGS/slot/570/582402,1346c3
c2e76c297100780856dbf75b11c2d2dc7017f469,Subsistence,Europe (Beta),MGS/slot/570/582402,137bc1
88fb4bdf8147b0290bfab3e47438a3c67edabdc6,Subsistence,Europe (Beta),MGS/slot/570/582402,224986
1eb27deaebb228161f1b2b3a28ab1aab8db1241b,Subsistence,Europe (Beta),MGS/slot/570/582402,48c223
9d37cb3acf4e23958bf1e434621931fe2162da18,Subsistence,Europe (Beta),MGS/slot/570/582402,688f5b
24ff50baeb0b309a586d7305718b56c1bbbb5a4e,Subsistence,Europe (Beta),MGS/slot/570/582402,6f572d
44dff1c7753d746f45cc7f4d48f618e0bc18e362,Subsistence,Europe (Beta),MGS/slot/570/582402,7158c7
6153d691f4be9ad6ae94d5a3a825bec81c00862a,Subsistence,Europe (Beta),MGS/slot/570/582402,72f907
90c7adc92fa38a78eb845056092c92f7cf2785ba,Subsistence,Europe (Beta),MGS/slot/570/582402,7a6412
4ef17410f6036dabf6db06f9b1368127be7679c9,Subsistence,Europe (Beta),MGS/slot/570/582402,b199b8
6f469fb927fc798d0100efa3ba28e3d54cda328f,Subsistence,Europe (Beta),MGS/slot/570/582402,b199b9
cccbf44d7572d50d45f068e6505ab66a09fd3de0,Subsistence,Europe (Beta),MGS/slot/570/582402,cfcf24
4f15ba94e25f992c12af95e4e648caf338153da9,Subsistence,Europe (Beta),MGS/slot/570/582402,fe5662
94024f1e24309817355275d9ace41922ab751ed4,Subsistence,Europe (Beta),MGS/slot/571/9f958a,9f958a
a60ac83456810b5a2bf1b054211ee75334931e99,Subsistence,Europe (Beta),MGS/slot/572/3258ad,1346c3
c2e76c297100780856dbf75b11c2d2dc7017f469,Subsistence,Europe (Beta),MGS/slot/572/3258ad,137bc1
f1bdfa764951b903cd14dfcc1cd4552903b01173,Subsistence,Europe (Beta),MGS/slot/572/3258ad,2f0d60
1eb27deaebb228161f1b2b3a28ab1aab8db1241b,Subsistence,Europe (Beta),MGS/slot/572/3258ad,48c223
9d37cb3acf4e23958bf1e434621931fe2162da18,Subsistence,Europe (Beta),MGS/slot/572/3258ad,688f5b
24ff50baeb0b309a586d7305718b56c1bbbb5a4e,Subsistence,Europe (Beta),MGS/slot/572/3258ad,6f572d
44dff1c7753d746f45cc7f4d48f618e0bc18e362,Subsistence,Europe (Beta),MGS/slot/572/3258ad,7158c7
6153d691f4be9ad6ae94d5a3a825bec81c00862a,Subsistence,Europe (Beta),MGS/slot/572/3258ad,72f907
90c7adc92fa38a78eb845056092c92f7cf2785ba,Subsistence,Europe (Beta),MGS/slot/572/3258ad,7a6412
4969dcb5da1f1fe0000adcef817e624e5954841b,Subsistence,Europe (Beta),MGS/slot/572/3258ad,eb1159
801dc383972b99f0982929990f2b813409456aa5,Subsistence,Europe (Beta),MGS/slot/572/3258ad,fe5662
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/573/db624e,3ba5d1
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/573/db624f,438b80
73151cc2148832b7d5428c31353874861a764f16,Subsistence,Europe (Beta),MGS/slot/574/51e8d0,51e8d0
12fab30fd8a48cfd91455135e386f1d2de1ffd67,Subsistence,Europe (Beta),MGS/slot/576/df810a,df810a
2fc63666b7557dc612411cb6c6003496757607c1,Subsistence,Europe (Beta),MGS/slot/577/880b66,880b66
ece31fe7ac0fdf1d580a41468186e53dc4548364,Subsistence,Europe (Beta),MGS/slot/579/0b957c,0b957c
beee6635a6089792300d542ea7ce11d422178470,Subsistence,Europe (Beta),MGS/slot/58/342b0e,342b0e
62733f36e9b945401f13778bec1bda1d09cf4271,Subsistence,Europe (Beta),MGS/slot/58/342b0e,8dabb2
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/580/db5a4e,3ba5d1
536e49cc2e95e4cf8ffc8e7ff14074d5c2991541,Subsistence,Europe (Beta),MGS/slot/581/ae2995,848312
e698aee485605b7c7382ab3850dbd6a768a8efd2,Subsistence,Europe (Beta),MGS/slot/582/cd1d72,f5cad9
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/583/db5e4e,3ba5d1
ca666d9cf6f1fd0b13207f2a04ea3ff9777d88a8,Subsistence,Europe (Beta),MGS/slot/584/ae26f3,bb1536
af7a077fc57b0ce9cdb489dd3678063635929e0a,Subsistence,Europe (Beta),MGS/slot/584/ae26f4,9bf8ec
1bf407aa2508f9a53c5dee99fcd169d51e4aec7f,Subsistence,Europe (Beta),MGS/slot/584/ae26f5,6cf5d4
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/584/ae26f6,510e1e
c92a503ac5e0853dc4f66ea0f5278e9a4d0b14e5,Subsistence,Europe (Beta),MGS/slot/585/bb4124,bb4124
73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,Subsistence,Europe (Beta),MGS/slot/586/db664e,3ba5d1
9c47d3d6da6bd33e74dbd1abb7ed81a408af7e16,Subsistence,Europe (Beta),MGS/slot/587/aea6f3,db1536
efe3f01c276ee9152b9eee88bbb59ab5928fa823,Subsistence,Europe (Beta),MGS/slot/587/aea6f4,dbf8ec
846714cb7c28117bbec52e9765c9f12e50277d39,Subsistence,Europe (Beta),MGS/slot/587/aea6f5,acf5d4
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/587/aea6f6,f658a8
1645d05dddae670295657ddb3314bb735e0fa1ad,Subsistence,Europe (Beta),MGS/slot/589/a243d4,a243d4
8e5a603c467c4a19ea7202a3df042cb03ce9a4e1,Subsistence,Europe (Beta),MGS/slot/59/c310e8,c310e8
f677ccc9ab99100986626e44224f2495499dd6ac,Subsistence,Europe (Beta),MGS/slot/590/51e8d1,51e8d1
b606292bba5e5aa67be486c70c6d1bd9d4538df5,Subsistence,Europe (Beta),MGS/slot/592/ae2995,12d046
f7d34794449943a1efa434e3d04b64c3691f5ce3,Subsistence,Europe (Beta),MGS/slot/593/cd1d72,05cada
13f1b87f1293d16e2292a7379fc9385105c82759,Subsistence,Europe (Beta),MGS/slot/594/da9561,da9561
fc16377aa746e0cdd99fa785364dcc5d2d1af70f,Subsistence,Europe (Beta),MGS/slot/596/ae2995,0d9828
f677ccc9ab99100986626e44224f2495499dd6ac,Subsistence,Europe (Beta),MGS/slot/597/51e8d2,51e8d2
47318f4d0ec9cb24c3c21d08dac2629d4c29ebab,Subsistence,Europe (Beta),MGS/slot/598/0cefa2,0cefa2
b678fa8aa74dfb26022b2879c9410922ab3e101d,Subsistence,Europe (Beta),MGS/slot/599/af26f3,fb1536
f1acc7c4db9ef0ca2e56eec09bc6878f5e342b04,Subsistence,Europe (Beta),MGS/slot/599/af26f4,1bf8ed
f0c44c5cf1708af55a9efa061fe8d38fa89b0a3a,Subsistence,Europe (Beta),MGS/slot/599/af26f5,ecf5d4
98a7ae55c85b9d831fadd8a0b4f0e96ee8f143e7,Subsistence,Europe (Beta),MGS/slot/6/3e5218,3e5218
ba5347afefa6c92a4112fbb9ab458ee961d814a1,Subsistence,Europe (Beta),MGS/slot/60/beb3a8,beb3a8
668b6c1b155c9e4f6b533ebc782ad12bdcb63784,Subsistence,Europe (Beta),MGS/slot/601/cd1d72,15cada
26d0c3ec4091db6cce3fbb4be8d2a05702a5f596,Subsistence,Europe (Beta),MGS/slot/602/cd1d72,25cada
80b122ffb15cb194186827f38e488ec43cb6ca9e,Subsistence,Europe (Beta),MGS/slot/604/8632ce,1b1537
b1e4b544d68eaaa9f6b8b07809cb5c754da98bc5,Subsistence,Europe (Beta),MGS/slot/604/8632ce,a1e658
199e1bc692de9a18ddf816d438cb036b14e91572,Subsistence,Europe (Beta),MGS/slot/605/ae2995,44867a
80b122ffb15cb194186827f38e488ec43cb6ca9e,Subsistence,Europe (Beta),MGS/slot/606/abfbe3,1b1537
0f39455bd02ce5c0ab2008a077d3b09923816c80,Subsistence,Europe (Beta),MGS/slot/606/abfbe3,21e658
80b122ffb15cb194186827f38e488ec43cb6ca9e,Subsistence,Europe (Beta),MGS/slot/607/85b2ce,1b1537
6d04678c72112b4e25c0e49f8c8fc59b25b598f7,Subsistence,Europe (Beta),MGS/slot/607/85b2ce,61e658
3faf8f71403c1625d7573d4aa74d1ea3ab38eb01,Subsistence,Europe (Beta),MGS/slot/607/85b2cf,32e340
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/607/85b2d0,f658a8
2fdacf0fb84304267bffe44aca5d10fcec651385,Subsistence,Europe (Beta),MGS/slot/609/cd1d72,35cada
e9bc1c58a1327efbdb23817ddf7f9097d8b36224,Subsistence,Europe (Beta),MGS/slot/61/b6dcd9,00bdd3
6928ad09e1b31edeba9905ede4979ad3e714a42e,Subsistence,Europe (Beta),MGS/slot/611/b026f3,3b1537
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/611/b026f4,438b80
6bd65f5dd79cde5a497c87a4bceb6b1bc1d7c66d,Subsistence,Europe (Beta),MGS/slot/611/b026f4,9bf8ed
b58bf83b987468d6701654406d5cc612bf28481a,Subsistence,Europe (Beta),MGS/slot/613/0d1404,0d1404
6845e5d9df9899262ba77c4fce15b2b8d91cb26e,Subsistence,Europe (Beta),MGS/slot/614/8d283c,3b9cee
ea16238919e02b1e891800f1004e5529aaa67823,Subsistence,Europe (Beta),MGS/slot/614/8d283c,a401a9
523b97302b49c5ba670781226c082083e764b1b2,Subsistence,Europe (Beta),MGS/slot/615/3468fb,406fad
4311e793c38b216430bbcad161ac6fdd565e8d97,Subsistence,Europe (Beta),MGS/slot/615/3468fb,847ff1
6845e5d9df9899262ba77c4fce15b2b8d91cb26e,Subsistence,Europe (Beta),MGS/slot/615/3acd17,3b9cee
ea16238919e02b1e891800f1004e5529aaa67823,Subsistence,Europe (Beta),MGS/slot/615/3acd17,a401a9
bd3eb76c20d5718898e8c76df74723096e985c74,Subsistence,Europe (Beta),MGS/slot/616/ae2995,c9ba49
cdc77c8646c9f82d3741af6f24b7bb4cd4655f9a,Subsistence,Europe (Beta),MGS/slot/617/cd1d72,45cada
03ef964618637e69d7b70bbbac5e625cc52e6f4f,Subsistence,Europe (Beta),MGS/slot/62/060496,5fcd31
602199ecf5b0160026a37d1153301d15f829f547,Subsistence,Europe (Beta),MGS/slot/62/060496,8a85bb
21a4e2a9a5ab5371b84ee8c12e4d4d6c5ce18c91,Subsistence,Europe (Beta),MGS/slot/62/060496,8aa5bb
4acc0784b9fce5dc9c6948e0faec0344d0885e8a,Subsistence,Europe (Beta),MGS/slot/620/ae2995,648c1f
2463dd45e2b014d3d5598171718e96ff64406f4c,Subsistence,Europe (Beta),MGS/slot/622/ae2995,0dd02c
52d9cfd29ee05f83a2277a8aa8611dd73b2e4835,Subsistence,Europe (Beta),MGS/slot/625/ae2995,85cb2c
af1b8d1880d60b9cd449b72a9bfaf56797ae1039,Subsistence,Europe (Beta),MGS/slot/627/ae2995,c06d6f
ec6d6047be823bed67337c330e2f830e46daaec8,Subsistence,Europe (Beta),MGS/slot/628/bd26f3,7b153a
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/628/bd26f4,1bf8f4
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/628/bd26f4,438b80
d7ca6523ce802d9d92a2ba008b729002d1da4916,Subsistence,Europe (Beta),MGS/slot/629/1446c3,1446c3
3971f39410a469575f9c4db1808ffae1133aaee1,Subsistence,Europe (Beta),MGS/slot/63/082b11,082b11
d99358e6eeb4fb3bd58ff2258db81efa1448ca58,Subsistence,Europe (Beta),MGS/slot/630/bda6f3,9b153a
7eeec90fe7bf69c4f7656714ab29c2310473e9b8,Subsistence,Europe (Beta),MGS/slot/630/bda6f4,5bf8f4
2e40533fbe6e5d40e031576d41bf6daf8d35dd7b,Subsistence,Europe (Beta),MGS/slot/630/bda6f5,2cf5dc
07f37c70c4b1ad039a833e221ab26d504de23bd9,Subsistence,Europe (Beta),MGS/slot/631/ae2995,53bd2c
ec6d6047be823bed67337c330e2f830e46daaec8,Subsistence,Europe (Beta),MGS/slot/632/be26f3,1248b2
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/632/be26f4,438b80
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/632/be26f4,4a5fe3
095d9367ff3178d34611d0f28cec7897f5d59979,Subsistence,Europe (Beta),MGS/slot/633/ae2995,cb794b
c9758938dfa1309446faa6de62f96a1719e127c3,Subsistence,Europe (Beta),MGS/slot/634/ae2995,057eda
ec6d6047be823bed67337c330e2f830e46daaec8,Subsistence,Europe (Beta),MGS/slot/635/bea6f3,1248b2
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/635/bea6f4,438b80
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/635/bea6f4,4a5fe3
1bda994f64718aa74d26160c102d6d6538cc8587,Subsistence,Europe (Beta),MGS/slot/636/ed0675,ed0675
d84e753bc9845a5659a627c4221cc5b528d024ef,Subsistence,Europe (Beta),MGS/slot/637/ae2995,85c31b
d425f037803b9bd0f908802afbcdaf48b473467a,Subsistence,Europe (Beta),MGS/slot/638/92267b,822675
b46226c25f5386789a5bc5a0638adf30ea817b16,Subsistence,Europe (Beta),MGS/slot/638/92267b,8a5e05
f6b1c48e78d6faa282f7764b1bd34985f6728fa1,Subsistence,Europe (Beta),MGS/slot/638/92267b,95a817
5fc1a8974a4c3d18910263f1f4649be212be5857,Subsistence,Europe (Beta),MGS/slot/638/92267b,fac02e
d425f037803b9bd0f908802afbcdaf48b473467a,Subsistence,Europe (Beta),MGS/slot/639/374b21,822675
b46226c25f5386789a5bc5a0638adf30ea817b16,Subsistence,Europe (Beta),MGS/slot/639/374b21,8a5e05
f6b1c48e78d6faa282f7764b1bd34985f6728fa1,Subsistence,Europe (Beta),MGS/slot/639/374b21,95a817
5fc1a8974a4c3d18910263f1f4649be212be5857,Subsistence,Europe (Beta),MGS/slot/639/374b21,fac02e
a5be5aba54e109fc4dc52f3d09dcf363fcf085f5,Subsistence,Europe (Beta),MGS/slot/64/6e4cdd,6e4cdd
35675de02960e869ae2fe14dca73da716a2ac6b1,Subsistence,Europe (Beta),MGS/slot/640/4cee8c,4cee8c
479c26b5de11fc8a77e623ba1b3e7b9d69fb33cb,Subsistence,Europe (Beta),MGS/slot/641/ae2995,d2be51
e51fe46c8be25052ee50ee5dde25aa822d0b64dd,Subsistence,Europe (Beta),MGS/slot/642/051911,051911
95d0cfafdbf18385776be480acedf100fd1034ee,Subsistence,Europe (Beta),MGS/slot/643/ae2995,658309
7e205d94acc1cfbc74173ac6deaabcc77c9e6688,Subsistence,Europe (Beta),MGS/slot/644/ae2995,337d1f
e4d7458463167864bb2c1527158d6d017d282974,Subsistence,Europe (Beta),MGS/slot/645/ae2995,33f6ad
4e8575af675f7608e24e793587fa9bb7907a0f43,Subsistence,Europe (Beta),MGS/slot/646/ae2995,496b29
200b41968377bed30c47da5b67c7846464d28387,Subsistence,Europe (Beta),MGS/slot/647/cd26f3,7b153e
157d203c433bc633c5e52af343f5dbbae83b7c4e,Subsistence,Europe (Beta),MGS/slot/647/cd26f4,1bf8fc
4caea6f4a15617999f897ba0b5c09ed585235a65,Subsistence,Europe (Beta),MGS/slot/647/cd26f5,ecf5e3
9cf3f764af32825910016d9146bc6a9bbab3d904,Subsistence,Europe (Beta),MGS/slot/648/082a90,082a90
30b4bd83b7199dfb1aa3d50310290b5ef8968447,Subsistence,Europe (Beta),MGS/slot/649/569e92,569e92
a4c847c89d0f9517cb7682b11145f59fa8bc0938,Subsistence,Europe (Beta),MGS/slot/65/c13ace,58175d
fde61f9379e071a5af632c83f062214595bc8392,Subsistence,Europe (Beta),MGS/slot/65/c13ace,a53e9c
e93e0ccae6876bce06d0b4a18dbee2673f0e9eb4,Subsistence,Europe (Beta),MGS/slot/65/c13ace,ea3da6
7f71f1609c47923944f1ab4b4d2996c5bf4a78ea,Subsistence,Europe (Beta),MGS/slot/650/ae2995,a5ced2
55c8fdb032dec8d95df7de81efa19a0c70653962,Subsistence,Europe (Beta),MGS/slot/651/cda6f3,9b153e
66efcda0b18c80ec74e4996cd84a63792961eb06,Subsistence,Europe (Beta),MGS/slot/651/cda6f4,2cf5e4
88b5968ac14498e5b22cb032cffd90399182387a,Subsistence,Europe (Beta),MGS/slot/651/cda6f4,5bf8fc
17fb792dc49b547378f8701b54b27f4f62fbe6a8,Subsistence,Europe (Beta),MGS/slot/652/383272,383272
b18d3be58d1a9ee4dd12fb4465123d7085ca856b,Subsistence,Europe (Beta),MGS/slot/652/383272,54de37
4bad4fa83ad4818eee15ced4b77e9313c2b2da66,Subsistence,Europe (Beta),MGS/slot/652/383272,78e994
771902019b8912236766a096740357049923fea3,Subsistence,Europe (Beta),MGS/slot/652/383272,c9d521
b1167fc6fabe24e577d06136be434ab1e6d5a5c1,Subsistence,Europe (Beta),MGS/slot/653/ae2995,45d91e
c25d60170ab068dcbb8105d5cec2e69a57d7d86d,Subsistence,Europe (Beta),MGS/slot/654/0a795f,0a795f
3cc21480b53718cc42efc24df40a85bf47c09c69,Subsistence,Europe (Beta),MGS/slot/655/4ceea8,4ceea8
17fb792dc49b547378f8701b54b27f4f62fbe6a8,Subsistence,Europe (Beta),MGS/slot/656/3aa6ef,383272
e11a9a871b954bf3ccf154c35cb29f9257169b71,Subsistence,Europe (Beta),MGS/slot/656/3aa6ef,549536
771902019b8912236766a096740357049923fea3,Subsistence,Europe (Beta),MGS/slot/656/3aa6ef,c9d521
6ea18fba1ed42bae776725323e5677a7cbff39ad,Subsistence,Europe (Beta),MGS/slot/657/115e54,115e54
7c9d2acb09e85f2becc9690bcb7faaf1cba8a47c,Subsistence,Europe (Beta),MGS/slot/658/ae2995,c615d8
bd7e3ba6322dfeff96d737cf7816d805a70da445,Subsistence,Europe (Beta),MGS/slot/659/ce26f3,6cf5e4
4a587d6c07e86e6f71aa139d9ed052e9eeeb06d3,Subsistence,Europe (Beta),MGS/slot/659/ce26f3,9bf8fc
d46d235150786d37be062dc07cad77f97697ed85,Subsistence,Europe (Beta),MGS/slot/659/ce26f3,bb153e
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/659/ce26f4,f658a8
b82929cd9bb76f418ad0cb095af2786eb24519bf,Subsistence,Europe (Beta),MGS/slot/66/f0cdf4,f0cdf4
d151ab05429d467b278c83135665106080f2271d,Subsistence,Europe (Beta),MGS/slot/660/084e98,084e98
0230a0bca62d1773526546dda505234777f82c23,Subsistence,Europe (Beta),MGS/slot/661/dd26f3,1bf904
ccc93d535de5830c337c474d67e3fea12d8d1a3a,Subsistence,Europe (Beta),MGS/slot/661/dd26f3,7b1542
cd77eaad72dee37234e441169de3e5020f1d5d23,Subsistence,Europe (Beta),MGS/slot/661/dd26f4,ecf5eb
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/661/dd26f5,f658a8
ec6d6047be823bed67337c330e2f830e46daaec8,Subsistence,Europe (Beta),MGS/slot/662/ddaaf3,1248b2
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/662/ddaaf4,438b80
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/662/ddaaf4,4a5fe3
80dcf8f897dd5169aa629bf0d451bd2427dc1266,Subsistence,Europe (Beta),MGS/slot/663/dda6f3,5bf904
0455d3054b116c3f0a970255a3869d9ea4515432,Subsistence,Europe (Beta),MGS/slot/663/dda6f3,9b1542
0d9e73fcecd8b19148020c521e55892a972db050,Subsistence,Europe (Beta),MGS/slot/663/dda6f4,2cf5ec
c39c32aaddfb20db914f2d1764c9facf3fcc5713,Subsistence,Europe (Beta),MGS/slot/664/de26f3,6cf5ec
e35ddcd1fd8e7c0e5158984280f12aaf68444f83,Subsistence,Europe (Beta),MGS/slot/664/de26f3,9bf904
ae81ed343a1d934182f618a716cdeb504562c85a,Subsistence,Europe (Beta),MGS/slot/664/de26f3,bb1542
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/664/de26f4,438b80
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/664/de26f4,4a5fe3
2da6be6297a3260bba1fd1dc1e2dde7b02ddad5d,Subsistence,Europe (Beta),MGS/slot/665/684cce,684cce
e68a31efbdd8b8ac893b0c03065a4c26324c0a9c,Subsistence,Europe (Beta),MGS/slot/666/ed26f3,1bf90c
99de5439da59e2f5ec2860a01613325c78f23968,Subsistence,Europe (Beta),MGS/slot/666/ed26f3,7b1546
c1bd734f1d60db6bd55d294dc2f570cc73bb2065,Subsistence,Europe (Beta),MGS/slot/666/ed26f4,ecf5f3
45d5d04a5c714be5f7a00667ffb3967314f9bc94,Subsistence,Europe (Beta),MGS/slot/667/eda6f3,9b1546
1e77bdc72c26d2463ce27e1e18de5e662d27dced,Subsistence,Europe (Beta),MGS/slot/667/eda6f4,5bf90c
cfc07dcdc5b62b134d30a6a42508eb83279e4814,Subsistence,Europe (Beta),MGS/slot/667/eda6f5,2cf5f4
adf900bfd542154e755908df1abec5a3252b40f1,Subsistence,Europe (Beta),MGS/slot/668/ee26f3,9bf90c
ee40ef69487099166b15a348e5f38ca64a48703c,Subsistence,Europe (Beta),MGS/slot/668/ee26f3,bb1546
34185f93354336f7e6926a2f7e89993d3beb6c46,Subsistence,Europe (Beta),MGS/slot/668/ee26f4,6cf5f4
14f5b3762e50737007003410a164df042b00db1f,Subsistence,Europe (Beta),MGS/slot/669/8633ca,a26458
3ec5711b373f5c6c17f04c94dd35f1eb367232a7,Subsistence,Europe (Beta),MGS/slot/669/8633ca,db1546
d6aff3001507c38be679c4128c4b2937c157d0bb,Subsistence,Europe (Beta),MGS/slot/67/24a083,0dc369
b61f7807004913ee1726cdef364755d4ec65d423,Subsistence,Europe (Beta),MGS/slot/67/24a083,4e9259
f903c8e01ab0266f26d7150bcf54f5d4aeb1e8db,Subsistence,Europe (Beta),MGS/slot/67/24a083,82c30b
8ead33676155b5f69f4196c0a495e0506453308e,Subsistence,Europe (Beta),MGS/slot/67/24a083,89a1d4
af5414cdbc598a40a37bb069b6d3b056bddfc4cd,Subsistence,Europe (Beta),MGS/slot/67/24a083,9dc0dc
b127b7e2107e525eb6adcd709d8b6a823326a829,Subsistence,Europe (Beta),MGS/slot/67/24a083,aa85cb
ffa02a27d36ba41e122bb540e785b8d5d3bfd2ca,Subsistence,Europe (Beta),MGS/slot/67/24a083,ad19b9
1d865482b474434b707477868c816d7a4f2f3c14,Subsistence,Europe (Beta),MGS/slot/67/24a083,e6086d
c6f2d54a4025020f82fc881552a72b253fb13276,Subsistence,Europe (Beta),MGS/slot/67/24a083,f13aa9
3ec5711b373f5c6c17f04c94dd35f1eb367232a7,Subsistence,Europe (Beta),MGS/slot/670/86b3ca,db1546
7c331bdae1b9ce77e214470fba0df9b7188f631f,Subsistence,Europe (Beta),MGS/slot/670/86b3ca,e26458
ed104d2c6ea1d653a1d865975aaa104ec8fbdd97,Subsistence,Europe (Beta),MGS/slot/671/85b3ca,626458
3ec5711b373f5c6c17f04c94dd35f1eb367232a7,Subsistence,Europe (Beta),MGS/slot/671/85b3ca,db1546
742fdd7da3ec231ea2241a2296ca56ef44d273f9,Subsistence,Europe (Beta),MGS/slot/672/9efda8,9efda8
f70eacb2bbfc4babcffb815ab795674800c02b87,Subsistence,Europe (Beta),MGS/slot/673/ef26f3,fb1546
5469cae07f94fa0b62e6ae9e0539edc02d55e440,Subsistence,Europe (Beta),MGS/slot/673/ef26f4,1bf90d
fdf6ee80c4dee89782f64197a3f86c581045507a,Subsistence,Europe (Beta),MGS/slot/673/ef26f5,ecf5f4
57839446a12067157be20192a66f2fc01538a45e,Subsistence,Europe (Beta),MGS/slot/674/fd26f3,7b154a
ee3b884802c1d741a512c389f9b8b4ddf81689e0,Subsistence,Europe (Beta),MGS/slot/674/fd26f4,1bf914
444c98f25c37445105440fbeede7f21dc3296f8d,Subsistence,Europe (Beta),MGS/slot/674/fd26f5,ecf5fb
ec6d6047be823bed67337c330e2f830e46daaec8,Subsistence,Europe (Beta),MGS/slot/675/fd2af3,1248b2
084e30dd79e0bd1d2abb84a9dd81dea419c7dd75,Subsistence,Europe (Beta),MGS/slot/675/fd2af4,438b80
e0706a13a9f2de46a7b2476edda5bcf82ab7231b,Subsistence,Europe (Beta),MGS/slot/675/fd2af4,4a5fe3
4d855200b601abfcc94136667293f923e082526c,Subsistence,Europe (Beta),MGS/slot/676/863406,625e97
1157875fb66ccfba573c498884a42e3b057d98c3,Subsistence,Europe (Beta),MGS/slot/676/863406,ece892
4d855200b601abfcc94136667293f923e082526c,Subsistence,Europe (Beta),MGS/slot/677/fda6f3,625e97
bac6ddd8eb00561d684cd0ffe4e258c5489bd71c,Subsistence,Europe (Beta),MGS/slot/677/fda6f3,7de57a
299c3f2016cacfe47a39845122c2a577c85ec222,Subsistence,Europe (Beta),MGS/slot/677/fda6f3,ace892
37bcdc8dba60753edab52fbc03c315bbb1d6f109,Subsistence,Europe (Beta),MGS/slot/677/fda6f4,f658a8
