texture_name,tri_dumped_tga_sha1,tri_dumped_width,tri_dumped_height,tri_dumped_width_pow2,tri_dumped_height_pow2,tri_dumped_png_converted_sha1,tri_dumped_alpha_stripped_sha1
boat_h.bmp,34b347c07140f7f69d7a0aa0c60f71b58caa1b34,96,64,128,64,81b71ade2847783a0ae169d1617330a73d6edf2f,d7a531b44391b2d7be3e9e9ab26ed5b807131626
boat_i.bmp,9336027f5423deb182cb2733c204549856326c1f,52,64,64,64,421728ccba79f7edd66e0297d454fe58865ed5ba,0ccc44d1fc05b314932e2d34488f4ace05cbd2d1
boat_j.bmp,8857b53f1717979cbc2ab0b8563b573715baf894,128,48,128,64,27f3fdf5bd4f10e99490763aa64ea18b1a7e0503,5a754b2fcb21d884939c416c7f79e6698b57daf0
boat_k.bmp,cafaae48307f1baff6380e28810de335f06f7b52,64,40,64,64,5512e705745dba5e4dc7342db3db41e0dd9022a7,174be802fba2c548d10447da33acc7fc99c7d555
boat_l.bmp,3608ad563abfd3a29a20ad4598f923cdcf1f2666,80,40,128,64,396d9ce966d1f726375e662d2888f4db230e3b64,fba4ee466466d43edd8bced79d135e4591f0219d
boat_m.bmp,7966541bb014117479f0af9a2aa9d9cdb017c7c5,72,40,128,64,1c34e9597277232e2cd5bc2ff94d0c5f4fdf779a,b973d14f78bf24a1e0c6fea6c2c6e4af219a4965
boat_n.bmp,7959deb2713f1b83f4d43507df1b5921919bf0d8,56,72,64,128,60e66dd8fd335eaca0ac32e016934edcb7782706,9a3a20d3343f51f48af47897247bf0b96dea4ebc
boat_o.bmp,87d2494ecba733d82cb13f2e9aba18b03e32f682,80,88,128,128,a72bd6f0a7aa4d938f599d22094ba8935d026db7,fca4e1876ad9f283f941ad9966f98807dbd94d7a
body_sample_mini.bmp,17e3d393baa00ea957d2b0a73882a5f7fc6c2c05,8,8,8,8,aa166d72cbd1cf1201866bfc975916de7f17b4b2,ae0dc1f16e8127487d7d946f536e465c743d85a2
bonn_battery.bmp,dc010d0054807ec8f1f781a4c4861e756bb5915f,80,80,128,128,e137a5029f384272eaf43ee649b823ddc799ab65,83f8005bce5a0375a9bc7149f822fbc17337189d
bonn_battery_sub_ovl_alp.bmp,24512a58feecfb9ab1dca8db152ba64ddf4c9130,80,80,128,128,d1306c236d4808864763a13363821a68ef6015c6,e745b29496380cd4b5d8c3bbf69355e00b41be68
bonn_chain.bmp,01712da6c931854ed5875c03e69ebd89e2aa2561,64,32,64,32,3af52cd5730653e6ec28b53d46bba484a82bb0db,d299728a6a2182f3419576d68c9b894376c23516
bonn_chain_sub_ovl_alp.bmp,fdc3ae79acfd999cd5b07596c9050d5af06f4472,64,32,64,32,19a9f4ee6ba7dedee85721e1c7277f7a2eb2fa50,0000000000000000000000000000000000000000
bonn_cover.bmp,f17fcbc890499749b84cb049865a6f5f6876f685,128,64,128,64,1e7378ad15a6c287a42ad6a8743069926ce18aeb,bbbb8114eafdd685763fa14e0f85456f798abf7f
bonn_cover_sub_ovl_alp.bmp,0c3779a39a617ecf713118de046a1709649cc1e8,128,64,128,64,4ca9d472ef0ee1de22a44909842e1ae51f54a122,0000000000000000000000000000000000000000
bonn_drumbra_center.bmp,6c763ad2ccacd048734cf6f8f9cc740a44e6b421,48,16,64,16,658d3d46909bbcc9869bd26d2ca37f14f1b6f830,600a1f2baa6029156a591e5fac2c085102e2e143
bonn_drumbra_center_sub_ovl_alp.bmp,247aab2a97f4194f38f56ce0f3c7fb8f1ce4daa5,48,16,64,16,9b5a134bd236729905cf34ffa49a22d774621197,3e104fee6c9797877242039ddd2b6386931068c2
bonn_drumbra_in.bmp,37abd3a33becdaa4bebf2dda70b558078892f63d,96,32,128,32,640d5e80b1d7e33eb36a031d4a5e32fb4a5af7f5,04e643c5a8b2f68416a39ff00a58520d94f106fe
bonn_drumbra_in_sub_ovl_alp.bmp,f2d2a08939574568c692059e916ffdf70b538c8e,96,32,128,32,9d1f6282aa0e69fe514a008c5c4628ed9040b98d,c38bf013c851323dc9f364d2ad64c1a19e4148dc
bonn_drumbra_left.bmp,57385a46d97ff29544bf948679b9942244a9493d,96,96,128,128,daee03308078d4c9e7fed49932cdb569def40432,a121caac89aa8a188ef33dd4544cb5f348eb7daf
bonn_drumbra_left_sub_ovl_alp.bmp,9c2a03f3266c0618fe504db02944d07fe9b7496e,96,96,128,128,f51198a9f4f42654de29ea2060dd17319a0a0420,0000000000000000000000000000000000000000
bonn_drumbra_right.bmp,e0283d100c09cf37e3df706a7503f8589ff27bfa,96,96,128,128,1dd968f351c4bc994b36be157ec1e7b5249ca077,c5f218407e0f88f2106f12ce27b835521265b2b6
bonn_drumbra_right_sub_ovl_alp.bmp,ab026b96b1d53fd862c15cf081e8d9d9829237f7,96,96,128,128,8f0017a16520174cd8cb65b382b2e89096350527,0000000000000000000000000000000000000000
bonn_engine.bmp,32b58a85108ecc813ddcdccc5cc8778a2e64a42b,160,160,256,256,9898f843eed43e4eddf17eb3f6dfdc5896ddd1d7,08489d390e44cab1a16176d19b95dde7691090e8
bonn_engine_sub_ovl_alp.bmp,126c888fcb5411c0c1905eef62bc5ebc0a1ac938,160,160,256,256,04b357ff7422595f5b0601472b44b8f1de9bdcf9,71cdd3541170f948033d4ba1dde3123c372fe767
bonn_fender.bmp,a6249fa5f41dac1a26d0708bb9ac41a1ecb42269,128,64,128,64,47d0227a7338e1357c0c1522fe0dd9570608e816,ba5417b4c8295ddc1994d93f00302bb8de656290
bonn_fender_sub_ovl_alp.bmp,f19007ca4cce94cad60c9ad63f24faee3d76c0a8,128,64,128,64,c689d1d9a2d85fe8b7964ccdbae807e263a665a8,0000000000000000000000000000000000000000
bonn_frame.bmp,d8d2cef2901b56a9e9d17509a7226dd51a858bc5,128,128,128,128,4bcd64d3b13918c5bd02155696fc047ed497cffe,e3ad2f35598e14f86012852a32efc257763b6c30
bonn_frame_sub_ovl_alp.bmp,0822dbe33dde2747482280b25830b160a1644d89,128,128,128,128,919adc64c3568725997f30998f35b46a4f1444f7,0000000000000000000000000000000000000000
bonn_gearcase.bmp,45d756553067f41643d6d4812691467dba68bd73,128,128,128,128,305094da363734275cd89276e3289b0ea3e89755,32306b00fd56b60c8be9f5df53f81a0c397ff4e1
bonn_gearcase_sub_ovl_alp.bmp,c7adf1b5c5d3a968f0bc752db1d9be43d8a5a7c7,128,128,128,128,96311ab344c9389a6d74c84a9f0aa9264e6932f3,3131a2ba32b341090a74115c64209541ba9b902e
bonn_handle.bmp,8bf6a3a92c1a85aad9accde20d249d89f797db34,64,32,64,32,a2c869081573381796def02dcfb9295bab295c1e,5e9e8f98583fefc13af9009fc76ff8b6486e4365
bonn_handle_metal.bmp,d2962e6281102a8ef85fcd52abc6b92739a339c9,96,96,128,128,67fa0df773b8185dd1d686ed774f1c58f09adf0e,627b4d371ba27be6233b86fe5220dfe97a32c5f6
bonn_handle_metal_sub_ovl_alp.bmp,b8cd64b91dfa6e249310356aa3b102a7d7f9c1cc,96,96,128,128,1563d3e02fa1114bd9ac351f64d81d0131dc9cb1,0000000000000000000000000000000000000000
bonn_handle_sub_ovl_alp.bmp,256fbac878ae8acc81e3a992a547dccd3480f43f,64,32,64,32,f5daf4a6fd35b61080b5fbe08a0b1cca944073b0,0000000000000000000000000000000000000000
bonn_head_in.bmp,2cd6bce008a6e99ae7a34092d0250b1718d4b974,32,32,32,32,87bf7fc089e42d5a2d4713be8c1fdaa812c82a95,8e2f87ce6d0449cdc578395d8de6266ecafccda0
bonn_head_in_sub_ovl_alp.bmp,84c1c92eebee37bba4c0545c1d599623e11ecb87,32,32,32,32,89c2a276f930ae2e79a2fe6db239d8325635bf20,0000000000000000000000000000000000000000
bonn_headlight.bmp,d5065ea7baf2a49142754e9568c2922c8652ed77,96,96,128,128,e665ab9115fe57a2d97f2e399836d02378c56627,43f8aa1ab7b4d6c4a7cfac3b5bff7af8f052d567
bonn_headlight_sub_ovl_alp.bmp,e1c7c5cdb5db75567a824548ac609156724096d1,96,96,128,128,97ed7a84aa60294ff1fce01104daeafcc6e67c24,0000000000000000000000000000000000000000
bonn_knapsack.bmp,a7258f8b8b859f0b61a704587374846b3e7d36d9,96,72,128,128,42fd8fe34458fb8c93b75944d277b858170f4c23,ea569eb9da5b237c5874c493aa25ece4fb6c5018
bonn_kneepad.bmp,3258b7814ea91aef602e72c3ea7f9c8e00212e19,128,128,128,128,297c0263e16a3cb98a31f1a92d90d895832072d7,f5257d2ee0799a4c10ea94f0a8418b3c8ff5a5d7
bonn_logotype_a_ovl_alp.bmp,0b87cad954e660c83219316ed3a16ce2f16e7dd4,128,128,128,128,89eaca1a9c7e7aa1852a54de5d7e7dac49906f00,a3cb9e43a743bd43e61a440868f97736d51411a8
bonn_logotype_a_sub_ovl_alp.bmp,3b80b2a2b4828bf27cc3821507fd74daefe582ae,128,128,128,128,69c356276bf77bf976f9bf0173ecbd997e909518,0000000000000000000000000000000000000000
bonn_logotype_b_ovl_alp.bmp,e351bef5fb1294afa6197c9c3b00685d74a0bad6,128,128,128,128,824d68a275a62497b9c21eb4b96dcbb8d026d356,7b7c7e83f879b6d0e42241f5699c98fb8a543f4c
bonn_logotype_b_sub_ovl_alp.bmp,495557de7410e7c9a14b758b54d92504487b6d16,128,128,128,128,64c7df81c8cb23fbde36e03c10085b69b6ad9310,0000000000000000000000000000000000000000
bonn_meter.bmp,d5c49e9881068f691d7ba8fa6c14c193fb000094,64,64,64,64,864af6b84e2bfdfc4df2d13fe54828b5ecb13d80,65897a712a99f198d08d96dc3b681846a976e1f2
bonn_meter_sub_ovl_alp.bmp,093fa9d8611bb14079f4e7be861a175a40f35d70,64,64,64,64,7735060798031d2db11c16df8302d57e0938e2d5,0000000000000000000000000000000000000000
bonn_muffler.bmp,63254fd8fa5a5afb4c2d803b0420a5688ca35236,240,32,256,32,ebcf4b5f3a0da13016780a9ca6453a1353a5f761,d7d336008c564127e8b84bc73d72a07f0d47b8ca
bonn_muffler_b.bmp,72471d97fad16d2d13eb0f5cbd6c72f79d276b74,128,64,128,64,df6197e978add6080c8a89d9820c62e8eb29db98,fa68099674282ab28dca2d49339f57243b01c693
bonn_muffler_b_sub_ovl_alp.bmp,6484687c48c426a8c0bb2ddd67102fd13696b0ae,128,64,128,64,27e4b8ade98072c131baa649bbf2164bebc049bd,0000000000000000000000000000000000000000
bonn_muffler_sub_ovl_alp.bmp,930623a4d688313d9b9a9fe84c2e83c51ab6fdec,240,32,256,32,efe564e0b708f73b42b0ea9de2eb76b8d73e7fef,ea5038a78f913a6b91adbd0d3c59f82927d2a8b1
bonn_num_f.bmp,a158a7bbbb207b277de3ac929b426d55ac9a5ff1,64,32,64,32,0c18bee4024ac11d82d03bfd4d7ac04f8bfd5cc5,055e3fcb89ec1a372f534c7589f67c27da8c227e
bonn_num_f_sub_ovl_alp.bmp,2d1ee4da33bf8eb0283bfadb656e90b8e53d66d1,64,32,64,32,ce8aa3d3948eb3dfb13182fca3186e36045e8d19,0000000000000000000000000000000000000000
bonn_panel_big.bmp,172f354769926cf02683b4038a4e0ea2f078b0cd,64,64,64,64,32bf348047809c8b3419ee864adf14db2a4d6386,ef4d2ce479b7592fa56412c6eb365a37c18100d0
bonn_panel_sma.bmp,63b31d6854445032cbb44d29df8c3de25f21fb57,32,32,32,32,aa1aa3f227b1048d08defa8618819f7adf976c2c,bf383cca85e8bf9b888bbde105e8d6f2ea2c769e
bonn_panel_smb.bmp,990c7d68641fc73d5d9228197c117e6972579ebc,32,32,32,32,88df132df75bf675e0f670adfba9d82c3916168f,6c48fa8c8c7368740dc1825e77021034cb7f676a
bonn_panel_smb_sub_ovl_alp.bmp,a3c0737898325b24a44fdf1a03631a5c82a11ed8,32,32,32,32,d9c1dc2a85e1e0cdb37072a66896569ebadccb13,0000000000000000000000000000000000000000
bonn_pedal.bmp,8e933ef0c2ac807efac1ec6e3797c054bb38fffb,64,64,64,64,3b770e12ddfb5c1c0492b194258c5daf034a8fbe,283da6c461680d91f96bf52d9698ec715c03bad5
bonn_pedal_sub_ovl_alp.bmp,65cb02d099e79db8cad9ee9e8e728ef606da0386,64,64,64,64,6073ff3d1b5918a0c98c0f9a4bd0db00148fff8c,0000000000000000000000000000000000000000
bonn_radiation_ovl_alp.bmp,5b160f76bfc4191b82de690932047729d961dd86,32,32,32,32,adbe7be36434b3cb90c78c34be755f2af9a8d000,96bbab47f392b0716d9a46a2678d98b439856167
bonn_schlafs.bmp,02bf2b1e54e2172c9c2530681d5f5b117f571fd7,96,48,128,64,330a7c7e8c2f0e6ded89bb5464fd9c8158d90f0c,8cec93a0f462bcc8702e1a355f983eb7a6f5a220
bonn_seat.bmp,ffc5a0cb3951a9ed0b527c185f278e7cbbcf701d,128,48,128,64,b63f6275b2712ba7b5b5cb1c5fac3154bfa05e8f,fcb1496150f9b7f74279b332fe6c7633c3a312c2
bonn_spoke.bmp,4a848585cc674efd8bb4193abd4df2fd6172c3c2,8,32,8,32,310e54bc252ccc6dfa5dfa50d94c5426568e0ada,3977b863d6a6b4b3ba819e212bd15e1006c551ab
bonn_spoke_sub_ovl_alp.bmp,1d0f29db7c1a843a3be9ade97b86db1c6b72281b,8,32,8,32,b09f16f036d2cfcb904cc495bf5e0aaed1700d83,4ec4f57d6ea4157d2ac6138c3ccce59d5f7d52c4
bonn_sprocket.bmp,84974aad0709d692767c0abc67d9100b18b33a7f,128,64,128,64,3ec25e76116dc7054d21650a368ffa53d578bbc4,06e181aef69338867f6b7979e6111b9b2d13e2a1
bonn_sprocket_sub_ovl_alp.bmp,7e5ce89168493aa2760fdc6e11eba7fdb14c3a4b,128,64,128,64,5ed44292c162a157128c30b6da17030592927294,0000000000000000000000000000000000000000
bonn_step.bmp,5730191f9cfd24b487adc8f73e00b27c6d2f1ba4,64,32,64,32,1ddcd302deb03f5dd1f28926d43aac2a3636d73a,1467dc337b0337051b07f4050c0e5dfde771c678
bonn_step_sub_ovl_alp.bmp,dcd326fe45bc7903979a4dfca2536b394ae5ade5,64,32,64,32,28623bb7a4aba56e220ecedc339d421086b12f2e,0000000000000000000000000000000000000000
bonn_sus_dw.bmp,602fa7d69445a809377e7d590b35c8eb9266fdac,24,72,32,128,5cbcfbc5073da5165fb1f748fa5699922e419388,32b72613a116850acbac74730a5d308d3e5e6ea7
bonn_sus_dw_sub_ovl_alp.bmp,baadb1ddeb866b26312761690faf0de4ae7a76b3,24,72,32,128,b19f1de73fea33f74d1d21497db8d07a65ca3f3a,71603522f8771382690910bd9430b390c1027a1d
bonn_sus_up.bmp,5ca30e0855c89afd072829c5ad170e5a8ae9f9a4,24,48,32,64,fee74892667aec844332ccf4be6953f109566329,accfab352b88859406ef46d91b2bd7ed3e6e9ddd
bonn_sus_up_sub_ovl_alp.bmp,02824fd00ac9f4f13c5e8004a02c4aaf26d48613,24,48,32,64,8edd075b24936307eacd9ed7a1ff86d748d5ecc5,6ff5b286b223f33c8dae0a73431f8e4e84f316c9
bonn_tail_radiat_ovl_alp.bmp,5d1b9c92c2c0bf58c9755856e4d0fa1a8eb3f49f,64,16,64,16,81b72cc24d39999a24703fd3200056661a1028fd,b060fc468fd390dd23b8608908283382aeffdd6b
bonn_taillight.bmp,562d432976867d10969844845ed9079408b904da,64,64,64,64,d0c0fdb61d66709e4b5db3fd56a863b3c39c6d49,753941b3876ec3347da7149b61275c6065504c23
bonn_taillight_sub_ovl_alp.bmp,9db918bbb163709110d2166003cfae8f929fcde1,64,64,64,64,e658eb8a0c8b3f0e1d5f2e5c20630a132399a16f,0000000000000000000000000000000000000000
bonn_tank.bmp,53da2eae0ad132a77f3ab5e35f56ece34589779f,128,128,128,128,ff6d756dc0962e9c7067116a77698b39cc8491a1,72ff37f472c998c516dfdfb57bc08911db8617c6
bonn_tank_sub_ovl_alp.bmp,cb64f14cb7d40f865e5ad4039a63a71d6eace8b2,128,128,128,128,02293d0bc1b0c5a89caaaacb05ae14bd19db99be,0000000000000000000000000000000000000000
book_256close00.bmp,145436137d7494a6b6a82450e6e858652ce7eb85,40,16,64,16,86cacefec21fca931e24b607e7a2f8a46ade405b,03fd3311cf22107c0a575d87aeefb8e2e7792320
book_b.bmp,a982d9de8a67e87055f085b1dcbf1d0706b9914e,128,64,128,64,ac59278fcc4c68b9824574f88b2a1f162abcc21b,7d0f1b6347e693cde4ea68fe47e5123910e978cb
book_c.bmp,4d8e44b1340f6ce5626d2f30910827e2693bb10b,128,32,128,32,253d4f6c5a095bf29ab27d7cafbd8b4d20557d4a,1ac66d7c0f825cafba6410f12e35246399cd9f9e
book_case_cast00.bmp,994a8511f65e05f4453eaee9569888121d545322,46,90,64,128,83d5682fe5029df358aed981a8364e57450f969f,c6096542d001360aa9fb7ae46e04b1cfe9b2935d
book_case_cast00.bmp_94bd143a411ab9577d03f3e920bded2d,33212bfa8c2628a4aed154f88c76bd529e3452f3,46,90,64,128,46cc92134e4486d5d6a2c4bf989ab71a340316ae,af1935933e802ffc0c65601f12f2fae24245ed9b
book_case_in00.bmp,7085327afa33362f529ca18b5e73377c85975b9d,76,28,128,32,aa6dffdd0568cbda05c6f9a008a7c52af0a11caf,d028197addea89b8c934ba1709449d478b682e92
book_case_in00.bmp_0c42051673f5e7eff84c8ac1c5f1049d,2096b3173b5a15c06c551b987a8edd5b7526fef3,76,28,128,32,676de941f6d1dc2f052259a01315e1a9b6ebca87,ea4d6c21e9a8d803ee06cec66554a4ce78ba9720
book_case_side.bmp,7b20e90e0c10a6682de89f087247e8b9e9517843,40,128,64,128,2901e5ad587cfc1e0e2e6efafdc629cfec3a24a1,f815e25938a02196010124f94804be83b83e1d4f
book_case_side.bmp_13eea8e239fb7145437028b3b92a4503,577a93450a1164276cb0c15364ba768711cd3641,40,128,64,128,23655fdeba1f78c7d0ff12b8923aedb242a8be70,216ebecb3b64082e7f32b11689a7a7b4bcf716d5
book_case_top.bmp,51ad6d2a4ca71449f4ed7885eb9c993f49717f85,76,40,128,64,12bfd3301c3adc663d688b129312a97fe4565592,79d9527050763e0c422ec095228417ae1f279688
book_case_top.bmp_32d8de3027ef0a8845a83a0200ede545,25ea1e673d6aa86222e926db12aae12f1cee50d9,96,48,128,64,f39597330de7e0d08eaddb0f4ee7e521a6562998,d6d19343b311ae68626bfe9b4564b93f06d2c6c6
book_casewin00_alp_ovl.bmp,71606d469f750991ff17bbbd4b13606036dd31d6,50,80,64,128,b5f59f088c32d97435d41e7f68b28cbcc10da9e4,581bf3482aae050701abe5f06fbd47283ad36a02
book_casewin00_alp_ovl.bmp_d1e9ec7a5d157953cccc67a54295be46,75dffc1006cc948f00b1db9183b8770e1974688b,50,80,64,128,ec7b4c9b6ca806cf6527e49628a445d5214efa2c,7a789f55d91ae043181459193ab8b2921e4c4b32
book_cover_a00.bmp,6384e3faf9a2c0f9b7b5b4678dea2d54ecc159cc,32,42,32,64,fe7a482c0ddf943be22507382f0e8074ebaa86b0,7c3199a973e94ec76c639eb653aa6d973408849d
book_cover_a00.bmp_b2dc7be2b698bc89e7feb49f6289c65a,908b959826ae3dd96fccdb4f28464a34696473eb,48,64,64,64,a2e2f74df18a03f9b304a3a6c522614df5d34b4c,0efa2d5d18ae11645f168afff47a2863501bb167
book_cover_b00.bmp,93cd44d9017e6e3935a571343a613fe8c4a3f0bf,48,64,64,64,81b014da9eb6848210554a7831be90f9d6a37715,3efa82e3285ce627d533861d5743a3e3c4d14373
book_cover_b00.bmp_4998a21e2276ed9183e56ce9b3747fb5,24de3f3cf1062a48f65f6cac7d6e6de467a0f4c7,32,42,32,64,0bddedcd25d3eedb5cc30534378c0158a7641780,45155abc05c44dc276ac7d7b861c66186cb256d5
book_cover_c00.bmp,b4473a9227e70b3449a66a3b83dafefc83ba052e,48,64,64,64,1c79aebc1114cc4bb5f22a88fd05d822acd9dfa7,a4525aa4c4cdb757c5267f8cb8bd8c7fc6699c2e
book_cover_c00.bmp_325f8d14a740aa2de074fc17a13b25dd,9e548e8abb61d2358bb662cf3b4edbb13ffa45f8,32,42,32,64,bdb6f0c3fa364ad53ce5e160dbd8596540e202d7,da0248747a6f60ac7996962463bbd26e3ad40167
book_d.bmp,e4d3d1a8d52bb32892c1b99cbcac25e9f37af9d3,80,96,128,128,b2060f2792afbb86f48b9dde305042675e20c832,c78ec09dd2756d0b2010efc8ba6caa8d73c99a9a
book_e.bmp,8f257fc37f153c79fc720c7c823833ff866a8601,196,90,256,128,4ae9ad0a15894ae13e029c77f063cecc6ee28231,a579de95f8e290c713b193ee7ae0a5bff6fa5303
book_f.bmp,17fde0c0d5346b7dcfdae0c837224c422a497766,196,90,256,128,0c34f2e841c64d61cc85ae300899af4d1e3d586b,7a4fdca3fbc1980d8a723ce2d6f38b297e20c264
book_front_blue.bmp,ac2c97c33dd1fa508c5b8cc2ca959f0c406edaae,48,64,64,64,9d0eca54974b947360173d6713cd81060d40287e,83299670f3f659924c98db62c59ca47e3b245deb
book_front_red.bmp,be7723e5378ae2b55b0b68866cd6577e244b0b9b,48,64,64,64,45f9b8326dc879c69e02fca885a0987c5f89ec8c,38a47b14103d99e64a0b43b98ca39f10a5ddcd1d
book_front_red.bmp_88d13744927f937dcdf353b6d017c1df,36b64413bd6425ce56865df47dcdb2ecd9556355,48,64,64,64,6d729a42988e92f0d344c9077548106a62e3ee9a,dcc9dba709ba31ca608ad49b9c7518da6d177b23
book_front_red2.bmp,18f140ab23fe8212f8d7c6278529c76206269ced,48,64,64,64,6e690786a1c9f7b95a1844cd75612cbb9d5de4af,d426072ea937eb3557cc2e161ee83918df49eaae
book_g.bmp,fda17875d1d9dcf7173c5c6b5cd27013a735f302,80,90,128,128,e13d170fee5f3b114fb89714496e4163c633a9d2,1f70ec91a455c5bb0f6b404a804c6ad6fb898fb8
book_h.bmp,bbd0f4214087e8b98dc59e6be666813f86ebbf4b,196,90,256,128,abf4352be3dce33f5aaff6f2441430c15da6c5fe,c58189bcbab7c33cd9e4bd022a96ad4b5205c865
book_i.bmp,1c4df3cd5f0b90cb81c828f2a896e032edb53925,196,90,256,128,d9433c7a56f4b16586e1afdcbf7f45e062fb6ec2,8099e3d33209eef190509d2291c7d15520e9277b
book_inside00.bmp,79f482c0a8f4ebc941f0e66fdc561277643d3aff,128,74,128,128,8e2c4ee6887802004c263b30e88a6f85055afc75,059d232931cb675a3928adf563feb1b8a86921e0
book_inside01.bmp,bda825e0c172a2bbc8b9b0dbf032ebb0e497d376,110,64,128,64,256199f9c5a092420c2f4af3e6a9515c7fc6b053,72aa55278dfc31521246c8a0f4ab45471eb50dd8
book_j.bmp,e7377604d07cd52aa50e448f3d855f3fccee3273,196,90,256,128,d735cf8d434909f94946c1088ab1b2499edf7c09,89c73d2710335b4c252018dc1a80814c13dbb632
book_k.bmp,2294b119af0f7b911eaa76400c0d4c4434d054cd,196,90,256,128,55d89198227c5d5700e73b063803ce08bcaf211e,e8d406a314a3d7ae9e8a0fb7157572a6555e36c9
book_m.bmp,a220b20283347360e27a2fea318149519b21c2b4,80,90,128,128,f53238df430924af265663cccbfe68ee0055f367,399e6ef28bc04ea83e95dce3af237fba43cc8a0e
book_n_rep.bmp,edb4162a4176afb0038521836e032bc309b72abe,128,128,128,128,3e8c2a4f4b1540a6e49c9fffb979606af546a88c,c79595c7da3d7b9a73c2a25c62219d1d3eba654f
book_open00.bmp,d5160935fe0929afec74f05b78820e80c789e25b,43,32,64,32,f559ad057fdf620460b03ebbda2aa740593dcd99,16c944544f9048d0fed267d208cf882c3ad67fd2
book_open_inside00.bmp,63e4a297bc993e5a014989821346fd70b6163fad,128,70,128,128,0801c7445b19f9f2ecc934ce8f6ad24c4b03f596,d2c9f30e77ea15778caac0b8204003ca1d1a731a
book_other00.bmp,43d904cfdb1cb4de752b90281139cbc65e9430d2,32,56,32,64,57c9bb035435edfd19bdb9dbfcf5c3d102943be8,476c763aa265e3b24377951422d44ba66ce393be
book_side00.bmp,323e88a8175a201ea5805f2a8a942ff9cae0166f,112,32,128,32,286ed4887e90a793660923b03d988a46eef76e5f,977ea4dd5f46c074a54e490ca0f659927c0db326
book_side00.bmp_3f0fc15d80a6c4b3c0c29c8929f5aa30,685f5f423689cc760a6d8038bf6093c81607c89a,128,32,128,32,d65ea65e3fb5e0b49ca5e909e494f00431bc149e,31e0e8925df505276247c2e9a9f7486b5444ea44
book_side00.bmp_7a74c0c84ef65a2c6aa914f573b4bb4c,854a4bc999360fcfb85e08d307877406de103830,215,38,256,64,c0da95e33b227904dcf77a69218a92badd7f1ce5,7d65d33a8538047d7c41a2ab25dab970b98b9b8c
book_side00.bmp_805a7428be9afac2a6f5f5854302bdaf,a6764ae926a9102d9339fbea02e233d52716a1f7,215,38,256,64,eca9a155185b2f8539be71a54f81ea18a230fd39,5c71b0e9cbfc1eacdc7038ee321233ac002de8c8
book_side01.bmp,aee53dc0cce974d54c4339be0f9d66b22ec7ece3,128,32,128,32,0e5c897dfaa7a45d1cd2a8b34f0594d8a91fce18,5a077cd13cadc780153335fbab6ff1b77eea6cbe
book_side_bk.bmp,2ed19c6ac6f99162b131afce720db9b2389ea00d,82,42,128,64,1f0d35c60b41c212695f753fe42facb5cd400e60,4631fd784a485be335341a9d7a45bd980a76aaaa
book_side_red.bmp,c529f955355c2b591b4f0fb233056cb6a8b6a035,48,32,64,32,faafa9c728ff7730885078a9408a253df573030f,aea96d3b9fe25fe2778a23b8eb1fe5346bdf25ff
books02.bmp,ef9650e2a4212a23e140ef5a6493d77c2f664ad2,80,32,128,32,ed2053409164b5919e654578e0c3d3dcaa1fc502,e48d95d2394b3027d4f4be89de8c85fcdbb70962
books_01.bmp,3af5a0dd1cc4e463f2779b8faa532ea411a7ad53,64,40,64,64,b78c1bbaaab4c85f9a712aed3919ded81208ce3e,64452fd3ecd9e2094734e0626b87665cabcda4e4
bookshelf_b00.bmp,85b3b13567d0712e921cb3891a31cb7523812420,88,100,128,128,305951a8d7c55fae2d30d11fde95ad010c3a6426,ea700418fbe437d2b8f4e04d36543ad4e773831c
bookshelf_b01.bmp,46bd6696b3a714a8d3d2f67a96155123b69962c7,16,96,16,128,5567a495eb3173a18bbdf208f6f5d48219999320,b06eb03af8ce26d0624482edee8ac2feb79ed256
bookshelf_b02.bmp,98b68b6dbbffccf4ba60b49176450ba57d9854da,64,46,64,64,7b89f29bacb1abe52fee9abaac1c7bbf27dc55b1,cebfd34d37f1606dc1b832758ead4ec2bbc74a1b
bookshelf_b03.bmp,9cd1930395a3f0b733969481ff5b0a23e22af2e5,48,64,64,64,14c01799d78a124b951d9a51567df92e8de2a081,8819bd88843053b44df38bbfe407c0c08a13d5be
bord_a00.bmp,a4e505b8fb7a9950c52d7336434e1c2e8146d665,40,32,64,32,642fed4133d729824e0b85ab430c48080eac5c6b,776cf93f5830983df3dc3affe940950dab25809b
bos_bounding_mant_col.bmp,114ec0dbccf5558a8524c362c61621b310f0ca86,4,4,4,4,7cc0301657828fa3470bdde80d8c1ca7d33b061c,44d2952465b55ffd82dc7e00f53152aff8cc4e50
bos_def_eye_new.bmp,0d9827b11a3e001d4340ef942d51ec5000cfa51c,64,64,64,64,0d0aaa067c8c967015fb320f1c14f09d0c4033e5,6eadb571039a4345a2866ed7d215326993cdf2c4
bos_def_teeth.bmp,10d77ca640cd35dbfe78b3f4d69ae709a077b4e1,64,64,64,64,563ca3d38ed7454c4b4166374f6a5299344973b4,a929471c63448ad75114e10830056f2f4fcf7587
bos_eyelashes_ovl_alp.bmp,aecaa1b0e8bc1d5fcb22023f1da2d9a43244ee02,64,32,64,32,160da45db72443adb5022602723f1ce1f64054d9,753543103fa0bab78cccf19bb0934517794d4586
